corrDailyDust30,corrDailyPrecip30,corrDailyPDO,corrDailyMonthNoVolc
-1.31131342628681e-10,-2.72412039034963e-06,0.76,9
-1.38103166895163e-10,-2.62308766525126e-06,0.76,9
-1.45916289030422e-10,-2.69694162639645e-06,0.76,9
-1.52426414334199e-10,-2.99593334158461e-06,0.76,9
-1.57164420692418e-10,-3.20018824698007e-06,0.76,9
-1.60817042173192e-10,-3.12419475359145e-06,0.76,9
-1.64919913970793e-10,-3.43025215307642e-06,0.76,9
-1.65860747973222e-10,-3.19572063538455e-06,0.76,9
-1.65682716792678e-10,-1.70160177491485e-06,0.76,9
-1.59683983431867e-10,-7.29548778628107e-07,0.76,9
-1.52898442420417e-10,-4.4055104236986e-07,0.76,9
-1.4772695363336e-10,9.1434727400215e-07,0.76,9
-1.42073919751692e-10,1.45569877435995e-06,0.76,9
-1.36030400592318e-10,2.03589915669719e-06,0.76,9
-1.30570275815762e-10,1.67699978883596e-06,0.76,9
-1.25931297200213e-10,1.54078063481755e-06,0.76,9
-1.25777357594771e-10,1.82471008467276e-06,0.76,9
-1.26626752603319e-10,2.36230124429291e-06,0.76,9
-1.25227415293884e-10,2.67876680520744e-06,0.76,9
-1.25187908304643e-10,3.71601270853696e-06,0.76,9
-1.22780813680823e-10,3.42814591685708e-06,0.76,9
-1.15459898688155e-10,2.37781822554151e-06,0.76,9
-1.10795060320827e-10,1.80078123941738e-06,0.76,9
-1.05069703894497e-10,1.18387165428951e-06,0.76,9
-9.80916258735764e-11,4.67352163081717e-07,0.76,9
-9.43886214707914e-11,7.85851346386478e-07,0.76,9
-9.31876442051265e-11,2.43777180167549e-06,0.76,9
-9.46187269745205e-11,2.31320867068729e-06,0.76,9
-9.52815297539458e-11,1.97620973307495e-06,1.43,10
-9.76588884499692e-11,1.871755320829e-06,1.43,10
-1.02997162118793e-10,7.09115536742704e-06,1.43,10
-1.07531090052114e-10,1.96573871362783e-05,1.43,10
-9.87787462813949e-11,2.04275768581288e-05,1.43,10
-8.61781911919959e-11,2.15571097965827e-05,1.43,10
-7.64140835976917e-11,2.38599482996192e-05,1.43,10
-7.18523968533183e-11,2.40117643557045e-05,1.43,10
-6.9475593472294e-11,2.37549233034308e-05,1.43,10
-6.44077958733265e-11,2.33513967102062e-05,1.43,10
-5.69834051035099e-11,2.27997879737747e-05,1.43,10
-5.19532725532047e-11,2.08351319931728e-05,1.43,10
-5.68853247742166e-11,1.96034627060383e-05,1.43,10
-6.93933797683815e-11,1.91504093439982e-05,1.43,10
-7.71553025322438e-11,1.84837807160819e-05,1.43,10
-7.52483890406811e-11,1.83118088700737e-05,1.43,10
-7.50115198246833e-11,1.76249566742311e-05,1.43,10
-7.24927058956654e-11,1.86528353949783e-05,1.43,10
-6.73324225065735e-11,1.95971092916713e-05,1.43,10
-6.09044858371561e-11,1.92373867046262e-05,1.43,10
-4.9289234025304e-11,1.85088060222995e-05,1.43,10
-3.67239720223772e-11,1.78841983890285e-05,1.43,10
-2.62883428572372e-11,1.64758094194531e-05,1.43,10
-1.09653519361641e-11,1.66481585586974e-05,1.43,10
-2.60192114269968e-12,1.6275589589658e-05,1.43,10
1.1790030584278e-11,1.60910824824794e-05,1.43,10
2.08872959047744e-11,1.60237256433375e-05,1.43,10
2.81868272002509e-11,1.59894327151909e-05,1.43,10
3.83130142144393e-11,1.52639312061611e-05,1.43,10
4.71136305066873e-11,1.36626805120674e-05,1.43,10
6.62589084487042e-11,1.40721587786029e-05,1.43,10
8.351127796785e-11,1.38446007996065e-05,1.35,11
1.25712659592195e-10,1.34572265424128e-05,1.35,11
1.73140356727565e-10,7.70582570017186e-06,1.35,11
1.99344001410945e-10,-5.68148946385257e-06,1.35,11
1.99664773310538e-10,-7.16283063603887e-06,1.35,11
1.98363082334123e-10,-8.63100586025178e-06,1.35,11
2.08642082207615e-10,-1.13873049698628e-05,1.35,11
2.20642226833568e-10,-1.18239335620454e-05,1.35,11
2.28606145377422e-10,-1.16072458660418e-05,1.35,11
2.31631248171134e-10,-1.17868517949564e-05,1.35,11
2.29378515143318e-10,-1.21681405903397e-05,1.35,11
2.33821583307435e-10,-1.23542849268712e-05,1.35,11
2.43777922783016e-10,-1.23734760333943e-05,1.35,11
2.53670238020584e-10,-1.23949673332338e-05,1.35,11
2.64843971615044e-10,-1.32532892270441e-05,1.35,11
2.6960261520012e-10,-1.40093102550329e-05,1.35,11
2.75369015448424e-10,-1.34590612417611e-05,1.35,11
2.81008704738287e-10,-1.29286585266278e-05,1.35,11
2.82997399015968e-10,-1.3961689814914e-05,1.35,11
2.89160192308109e-10,-1.41647212837691e-05,1.35,11
2.95258719701521e-10,-1.44015232948737e-05,1.35,11
3.08701791910854e-10,-1.45149491083168e-05,1.35,11
3.2257819175675e-10,-1.46814612546981e-05,1.35,11
3.15328440533811e-10,-1.52689077350491e-05,1.35,11
3.14499327627262e-10,-1.50552363081774e-05,1.35,11
3.12926428904134e-10,-1.49552830303021e-05,1.35,11
3.09021785921778e-10,-1.51078868472397e-05,1.35,11
3.07114577781583e-10,-1.520038757297e-05,1.35,11
3.17127250148432e-10,-1.44150636974501e-05,1.35,11
3.29557141921344e-10,-1.47093459689675e-05,1.35,11
3.32422429026351e-10,-1.52992231959323e-05,1.86,12
3.28202974939147e-10,-1.54115133170522e-05,1.86,12
2.95550976247139e-10,-1.53407008210475e-05,1.86,12
2.56840506951471e-10,-1.53801690495332e-05,1.86,12
2.38286580502724e-10,-1.5530715575722e-05,1.86,12
2.34217149351106e-10,-1.56020757219937e-05,1.86,12
2.30246398509095e-10,-1.46898567959068e-05,1.86,12
2.2172623660945e-10,-1.39704069381432e-05,1.86,12
2.1502963643746e-10,-1.30260391968255e-05,1.86,12
2.11662840704328e-10,-1.32902040398964e-05,1.86,12
2.09422449699892e-10,-1.32783356979865e-05,1.86,12
2.11756769153576e-10,-1.34100092050655e-05,1.86,12
2.27278314865294e-10,-1.35247388730916e-05,1.86,12
2.41486958098032e-10,-1.38672502907771e-05,1.86,12
2.52763761279814e-10,-1.38204049267382e-05,1.86,12
2.53618042490591e-10,-1.31057700058142e-05,1.86,12
2.46524955548824e-10,-1.32608676815571e-05,1.86,12
2.39302983994317e-10,-1.3785747593102e-05,1.86,12
2.31973303855985e-10,-1.14069411640329e-05,1.86,12
2.26799530300757e-10,-1.13809353896496e-05,1.86,12
2.2061449121999e-10,-1.16940094904296e-05,1.86,12
2.12568773372735e-10,-1.16049629233154e-05,1.86,12
2.01995689053624e-10,-1.17370018959312e-05,1.86,12
1.87988023119797e-10,-1.17856783257308e-05,1.86,12
1.83285597333954e-10,-1.18557975286728e-05,1.86,12
1.69984344883554e-10,-1.21435282178675e-05,1.86,12
1.51721715022099e-10,-1.23956195317735e-05,1.86,12
1.39223468434261e-10,-1.25334448130242e-05,1.86,12
1.26694153137194e-10,-1.27009691496499e-05,1.86,12
1.03400685634104e-10,-1.35690359374708e-05,1.86,12
7.99344656885721e-11,-1.36333656181978e-05,1.86,12
5.7279231267458e-11,-1.37937598606306e-05,1.51,1
4.70186517866616e-11,-1.34396053709845e-05,1.51,1
4.03991120198125e-11,-1.33604354741111e-05,1.51,1
3.63143119812725e-11,-1.31191776594864e-05,1.51,1
3.25372481126939e-11,-1.29091175054737e-05,1.51,1
3.1725611502297e-11,-1.28031930847182e-05,1.51,1
2.89786651369095e-11,-1.3712048706022e-05,1.51,1
2.19375645714094e-11,-1.41499521286743e-05,1.51,1
1.99606769641465e-11,-1.44950920228228e-05,1.51,1
2.51536218998078e-11,-1.45294160453078e-05,1.51,1
2.75393155809444e-11,-1.43936306003617e-05,1.51,1
2.56448679547208e-11,-1.42525189604743e-05,1.51,1
1.10809889642615e-11,-1.40623923622731e-05,1.51,1
-2.76064385895865e-12,-1.38793299590593e-05,1.51,1
-5.29887180586091e-12,-1.40669186771026e-05,1.51,1
-9.1929745117205e-13,-1.50658466548809e-05,1.51,1
1.6693378768342e-12,-1.49224026145096e-05,1.51,1
-3.38761591990048e-12,-1.50573050768358e-05,1.51,1
-1.31996784948558e-11,-1.77797530185843e-05,1.51,1
-2.38677962362848e-11,-1.75989320497045e-05,1.51,1
-3.35230942823813e-11,-1.72774811548543e-05,1.51,1
-2.9446415425558e-11,-1.75120315270879e-05,1.51,1
-1.24236368942106e-11,-1.74431656081044e-05,1.51,1
9.83999586052755e-12,-1.73689128581641e-05,1.51,1
3.09072125633405e-11,-1.72003722998821e-05,1.51,1
5.3808984948822e-11,-1.43064032024691e-05,1.51,1
9.49029539633617e-11,-1.42164230449384e-05,1.51,1
1.23877176804115e-10,-1.41885793791255e-05,1.51,1
1.45111758203484e-10,-1.41041646189298e-05,1.51,1
1.42469262244957e-10,-9.79325564742504e-06,1.51,1
1.68828831851033e-10,-9.75255626247395e-06,1.51,1
1.98903651013466e-10,-9.9372652706954e-06,1.52,2
2.14277908161466e-10,-1.04077622667675e-05,1.52,2
2.15850686084759e-10,-1.05245567281759e-05,1.52,2
2.11918730568042e-10,-1.06984552169834e-05,1.52,2
2.06958480259226e-10,-8.89455211762632e-06,1.52,2
2.06379371884661e-10,-8.94816891590021e-06,1.52,2
2.11228621124844e-10,-9.07504517259133e-06,1.52,2
2.15046371452186e-10,-9.46855693732083e-06,1.52,2
2.33830709092444e-10,-1.02105497188513e-05,1.52,2
2.44196739788368e-10,-1.03528293410766e-05,1.52,2
2.47828572851721e-10,-9.97716019107843e-06,1.52,2
2.42110875702644e-10,-8.75853568344361e-06,1.52,2
2.27890488839644e-10,-7.8023568693781e-06,1.52,2
2.16684462100975e-10,-7.3943334937262e-06,1.52,2
2.04904523354457e-10,-5.59151817792475e-06,1.52,2
1.91562436571563e-10,-5.26156594351815e-06,1.52,2
1.88206971105964e-10,-4.74104635059031e-06,1.52,2
2.0377181393862e-10,-3.40496954109898e-06,1.52,2
2.27517121853896e-10,-3.67605959367614e-06,1.52,2
2.59126559082709e-10,-3.6484771269236e-06,1.52,2
3.03076722972191e-10,-3.73428939566314e-06,1.52,2
3.13637677087325e-10,-3.33988374218756e-06,1.52,2
2.9848715349341e-10,-2.08664285860687e-06,1.52,2
2.78933911525521e-10,-1.55622717299085e-06,1.52,2
2.6481336983131e-10,-1.11871990229378e-06,1.52,2
2.59898812678091e-10,-3.70342695105433e-06,1.52,2
2.46110357858986e-10,-3.76558378210692e-06,1.52,2
2.39254450195962e-10,-3.40019902451414e-06,1.52,2
2.33094114676321e-10,-3.3441232301799e-06,1.33,3
2.39267286213646e-10,-7.63191320380954e-06,1.33,3
2.13368613466696e-10,-7.67644632029739e-06,1.33,3
1.8195619782803e-10,-7.15761586185703e-06,1.33,3
1.84698127800447e-10,-6.72952669377296e-06,1.33,3
2.02447225487315e-10,-6.11681466062707e-06,1.33,3
2.26107486717191e-10,-5.66635935120781e-06,1.33,3
2.34587844628692e-10,-7.48581680222789e-06,1.33,3
2.23187146672135e-10,-7.40795982066047e-06,1.33,3
2.12817769801457e-10,-7.03587026816914e-06,1.33,3
2.36277734344309e-10,-6.73130068962875e-06,1.33,3
2.2997334148611e-10,-6.35609048802887e-06,1.33,3
2.11600356900762e-10,-5.9192437153929e-06,1.33,3
1.99387977088557e-10,-5.93111289153087e-06,1.33,3
1.92593211010974e-10,-6.40700137797656e-06,1.33,3
1.85756885883282e-10,-6.30658777809966e-06,1.33,3
1.73899185944037e-10,-6.31366902158856e-06,1.33,3
1.49085672692748e-10,-7.9987989732726e-06,1.33,3
1.25686400192685e-10,-8.03201822842391e-06,1.33,3
1.01529678115466e-10,-8.37455150358173e-06,1.33,3
9.43249424478374e-11,-9.49237059086146e-06,1.33,3
9.31422409060524e-11,-1.06430451082512e-05,1.33,3
7.7759596334436e-11,-1.0645214302285e-05,1.33,3
2.74690444714283e-11,-1.05549002751727e-05,1.33,3
-1.84400544687197e-11,-1.06013131211378e-05,1.33,3
-5.21191186494287e-11,-1.14802061470934e-05,1.33,3
-8.6738777043928e-11,-1.15024219039122e-05,1.33,3
-1.28351917559631e-10,-1.1567393003486e-05,1.33,3
-1.8481169063342e-10,-1.13077410342776e-05,1.33,3
-2.41272129841024e-10,-1.07185807300507e-05,1.33,3
-2.91441786800299e-10,-1.04721823221045e-05,1.33,3
-3.43597242788861e-10,-1.02348002485359e-05,0.9,4
-3.88072668086514e-10,-9.7174590153014e-06,0.9,4
-4.301953404129e-10,-9.45869760407504e-06,0.9,4
-4.63646143309508e-10,-9.59975284342455e-06,0.9,4
-4.99996580713856e-10,-9.59042716494806e-06,0.9,4
-5.32084130014433e-10,-9.75742340537759e-06,0.9,4
-5.63948974518081e-10,-9.61422494649401e-06,0.9,4
-5.56841028158855e-10,-9.0602998289157e-06,0.9,4
-4.58661121953227e-10,-8.54005951912277e-06,0.9,4
-3.93089152300529e-10,-8.23745230372437e-06,0.9,4
-3.98229729251282e-10,-7.04312340028106e-06,0.9,4
-3.95372219893442e-10,-6.60005835302787e-06,0.9,4
-3.89307476204114e-10,-5.78988758168763e-06,0.9,4
-3.93927842447512e-10,-5.46250030094777e-06,0.9,4
-4.02040394377838e-10,-5.67708852081581e-06,0.9,4
-4.14682751317586e-10,-6.34087291902433e-06,0.9,4
-4.27607825411029e-10,-6.42971118053899e-06,0.9,4
-4.30999207975184e-10,-6.21493685509808e-06,0.9,4
-4.04275933030046e-10,-6.13047398009541e-06,0.9,4
-3.28761001315964e-10,-5.90994199089854e-06,0.9,4
-2.67317230911985e-10,-5.94214265678547e-06,0.9,4
-2.46629708509773e-10,-5.56905907816368e-06,0.9,4
-2.66451452951094e-10,-5.36374921983649e-06,0.9,4
-2.63055672227032e-10,-5.04929190728163e-06,0.9,4
-2.4868749663019e-10,-4.68465115980304e-06,0.9,4
-2.53319359135334e-10,-4.59537730462033e-06,0.9,4
-2.50657298761959e-10,-4.52233339661973e-06,0.9,4
-2.36952420701922e-10,-4.53974402101621e-06,0.9,4
-2.00139442490355e-10,-4.4445095928889e-06,0.9,4
-1.63920594025817e-10,-4.49799780594922e-06,0.9,4
-1.22473495665702e-10,-4.50577178172286e-06,0.32,5
-6.31285571227183e-11,-4.25465537300242e-06,0.32,5
1.0143869940833e-11,-4.22181453612406e-06,0.32,5
6.44313320520346e-11,-4.02903896130786e-06,0.32,5
8.81076220454339e-11,-3.85824153234317e-06,0.32,5
8.94936208066167e-11,-3.5964756282273e-06,0.32,5
9.80568930061307e-11,-3.53752215224969e-06,0.32,5
1.13868593032971e-10,-3.04178763474488e-06,0.32,5
1.08890399711081e-10,-3.10768306494245e-06,0.32,5
2.13477540467383e-11,-3.17251348539236e-06,0.32,5
-4.23978052079989e-11,-3.02809576472587e-06,0.32,5
-5.93990635433268e-11,-3.76739393005321e-06,0.32,5
-7.82559858393682e-11,-3.78496077290923e-06,0.32,5
-8.52521377050881e-11,-4.54457635770265e-06,0.32,5
-7.80887646008828e-11,-4.52498156741578e-06,0.32,5
-6.44395740742835e-11,-4.19508313537205e-06,0.32,5
-4.48263223542581e-11,-3.79096900200898e-06,0.32,5
-3.40536385339967e-11,-3.60883780062826e-06,0.32,5
-3.05683502297011e-11,-3.43841453320166e-06,0.32,5
-5.95498043186792e-11,-3.20451582940777e-06,0.32,5
-1.33093497936578e-10,-3.12775629510427e-06,0.32,5
-2.08522859455221e-10,-2.99558569843396e-06,0.32,5
-2.49258381855891e-10,-3.06356457047918e-06,0.32,5
-2.52058733123154e-10,-3.14034845259702e-06,0.32,5
-2.62032789812875e-10,-3.19265416396458e-06,0.32,5
-2.65603712695778e-10,-3.27815978948171e-06,0.32,5
-2.47686156286865e-10,-2.95446765093458e-06,0.32,5
-2.35905650830097e-10,-2.99037898712692e-06,0.32,5
-2.33422255294615e-10,-2.83477528475341e-06,0.32,5
-2.46821259667244e-10,-2.73126998207629e-06,0.32,5
-2.60452701602065e-10,-2.46013216548043e-06,0.32,5
-2.77408387154309e-10,-2.46724910660144e-06,0.82,6
-3.03631051956339e-10,-2.39134076447662e-06,0.82,6
-3.45615196530406e-10,-2.27145240442908e-06,0.82,6
-3.70213995171967e-10,-2.12025277715774e-06,0.82,6
-3.68557129504167e-10,-1.97008181940131e-06,0.82,6
-3.623561236826e-10,-1.9728998145927e-06,0.82,6
-3.66740942721904e-10,-1.68473620955362e-06,0.82,6
-3.82792145407245e-10,-2.1220242825703e-06,0.82,6
-4.06359221158237e-10,-1.9986183144631e-06,0.82,6
-4.21981638374408e-10,-1.79458428749228e-06,0.82,6
-4.28576080172181e-10,-1.93244759459639e-06,0.82,6
-4.38529291814155e-10,-2.02579050369375e-06,0.82,6
-4.39065164520742e-10,-2.04839211896119e-06,0.82,6
-4.37058252818099e-10,-2.00727494099982e-06,0.82,6
-4.20743190817129e-10,-2.35312152749105e-06,0.82,6
-3.81452649810692e-10,-2.75007168842869e-06,0.82,6
-3.51804486935132e-10,-3.12580755403608e-06,0.82,6
-3.17550893612338e-10,-3.19369129567194e-06,0.82,6
-2.79655221756029e-10,-3.26363843301095e-06,0.82,6
-2.48012398944713e-10,-3.42634356690511e-06,0.82,6
-2.22742040436134e-10,-3.44258164484608e-06,0.82,6
-2.14329506285252e-10,-3.45776734672432e-06,0.82,6
-2.09590790715099e-10,-3.38976403238268e-06,0.82,6
-1.98860373712124e-10,-3.4563465839592e-06,0.82,6
-1.86118906292045e-10,-3.21046009592512e-06,0.82,6
-1.78227087983716e-10,-3.05227474741142e-06,0.82,6
-1.81977529493692e-10,-2.6446569449033e-06,0.82,6
-1.82237181357078e-10,-2.40454100544765e-06,0.82,6
-1.76473137748421e-10,-2.44206173566828e-06,0.82,6
-1.70151830776744e-10,-2.53979264959105e-06,0.82,6
-1.7071402952471e-10,-2.5827701396117e-06,1.41,7
-1.72959778545636e-10,-2.42931939916118e-06,1.41,7
-1.75095968434676e-10,-2.54341101563171e-06,1.41,7
-1.70368107288758e-10,-2.58735776308427e-06,1.41,7
-1.60177861118252e-10,-2.72313147406585e-06,1.41,7
-1.52430305100208e-10,-2.69271314532225e-06,1.41,7
-1.48302557754585e-10,-2.7273516254778e-06,1.41,7
-1.45615113869528e-10,-3.1007140627573e-06,1.41,7
-1.3799870915261e-10,-3.20360215190384e-06,1.41,7
-1.26580196003102e-10,-3.48476606059235e-06,1.41,7
-1.18999185831087e-10,-3.78093021044867e-06,1.41,7
-1.16315547268004e-10,-3.8209194161432e-06,1.41,7
-1.17508853657678e-10,-3.90488517004161e-06,1.41,7
-1.22990709076121e-10,-4.15235838237726e-06,1.41,7
-1.31060190233855e-10,-4.35070057898807e-06,1.41,7
-1.52768962599124e-10,-4.42265141407816e-06,1.41,7
-1.93825866077295e-10,-4.43509469898432e-06,1.41,7
-2.22591424499826e-10,-4.52269735260644e-06,1.41,7
-2.48151421149182e-10,-4.5027860750488e-06,1.41,7
-2.71577950031473e-10,-4.36304411568675e-06,1.41,7
-2.84664719541666e-10,-3.84605289561226e-06,1.41,7
-2.94918738908736e-10,-3.59106301129885e-06,1.41,7
-2.96486858850225e-10,-2.60544042228565e-06,1.41,7
-2.9448050461954e-10,-2.50874922745569e-06,1.41,7
-2.88782728811026e-10,-2.39487556953443e-06,1.41,7
-2.85850125990456e-10,-2.57112044778852e-06,1.41,7
-2.84590865108995e-10,-2.75886364713447e-06,1.41,7
-2.81006872748204e-10,-3.32201256506072e-06,1.41,7
-2.74975366177538e-10,-3.27443133822038e-06,1.41,7
-2.69002798999014e-10,-3.15224445786646e-06,1.41,7
-2.63756651579796e-10,-3.17332697109772e-06,1.41,7
-2.58807101482876e-10,-3.17863636273533e-06,0.98,8
-2.5419644199915e-10,-2.90149631918923e-06,0.98,8
-2.48879345854869e-10,-9.06720689936476e-07,0.98,8
-2.45454585461051e-10,-3.2170974791249e-07,0.98,8
-2.43060523667178e-10,5.10221786748024e-08,0.98,8
-2.41172709124985e-10,4.85967041948135e-07,0.98,8
-2.37461403058021e-10,5.89806521871683e-07,0.98,8
-2.33173000091953e-10,2.97345642958699e-06,0.98,8
-2.29735818142009e-10,9.68239520683344e-06,0.98,8
-2.25296840282884e-10,1.14570853425006e-05,0.98,8
-2.20506809984768e-10,1.37261794011774e-05,0.98,8
-2.16201789812555e-10,1.42971972940417e-05,0.98,8
-2.12792591017667e-10,1.4489576148944e-05,0.98,8
-2.09914219437808e-10,1.45250825854739e-05,0.98,8
-2.07067686799664e-10,1.50067612014597e-05,0.98,8
-2.03331288959792e-10,1.54928528375892e-05,0.98,8
-1.98787619633377e-10,1.59889993701379e-05,0.98,8
-1.95867571795114e-10,1.66428226936484e-05,0.98,8
-1.92629994779413e-10,1.7445585096384e-05,0.98,8
-1.89173309145203e-10,1.84659598493318e-05,0.98,8
-1.8636167358821e-10,1.81888319776283e-05,0.98,8
-1.86726599969113e-10,1.81735529618358e-05,0.98,8
-1.89876290704612e-10,1.73862715992657e-05,0.98,8
-1.95051097707361e-10,1.71780349387002e-05,0.98,8
-2.00413033268931e-10,1.75310295499003e-05,0.98,8
-2.01173717327033e-10,1.90688330601582e-05,0.98,8
-2.00220265831206e-10,2.02952269539528e-05,0.98,8
-1.99785530209642e-10,2.1834144398099e-05,0.98,8
-1.99432725710113e-10,2.1921547737516e-05,0.98,8
-1.99955973251857e-10,2.2235472289815e-05,0.98,8
-2.00139199690114e-10,2.30344271411807e-05,0.98,8
-1.9880515973276e-10,2.2947478116286e-05,0.97,9
-1.96544958277797e-10,2.23830972590462e-05,0.97,9
-1.95100413260632e-10,2.03777644897805e-05,0.97,9
-1.9355305575132e-10,1.95805232976858e-05,0.97,9
-1.94111303765769e-10,1.91713333943349e-05,0.97,9
-1.9232962455056e-10,1.8732094950792e-05,0.97,9
-1.83714889505168e-10,1.8435835083691e-05,0.97,9
-1.75848466754929e-10,1.61341364076555e-05,0.97,9
-1.71723719697497e-10,9.57993130765833e-06,0.97,9
-1.70001164477496e-10,8.1562841819441e-06,0.97,9
-1.69080501534416e-10,6.09606879544159e-06,0.97,9
-1.67257005166664e-10,5.67520573907218e-06,0.97,9
-1.56208202368607e-10,5.76989940629758e-06,0.97,9
-1.40542226581707e-10,6.16943741980026e-06,0.97,9
-1.30068962463577e-10,6.23087044395199e-06,0.97,9
-1.23007762740727e-10,5.89306551929961e-06,0.97,9
-1.1638784997272e-10,5.38198311466891e-06,0.97,9
-1.07315056035111e-10,4.60915996531654e-06,0.97,9
-1.00257367351879e-10,3.79526979586074e-06,0.97,9
-9.67463215885304e-11,3.66993491633735e-06,0.97,9
-9.14522934816289e-11,3.56966057260745e-06,0.97,9
-8.58357002085564e-11,3.03989159149311e-06,0.97,9
-7.78066116749001e-11,2.53299760082258e-06,0.97,9
-6.91966225480572e-11,2.22933605775604e-06,0.97,9
-6.45519544261308e-11,1.48208129651309e-06,0.97,9
-6.66984978163806e-11,-1.66296891764937e-07,0.97,9
-6.56477227987157e-11,-9.93391880980303e-07,0.97,9
-5.88779242654565e-11,-2.71895695492113e-06,0.97,9
-5.00764300098173e-11,-3.03086560132507e-06,0.97,9
-4.24253807793462e-11,-3.64529290727243e-06,0.97,9
-3.62787013691839e-11,-4.73687081821819e-06,0.84,10
-3.30386968597926e-11,-4.89468768935049e-06,0.84,10
-3.1435655622243e-11,-4.76064675121336e-06,0.84,10
-3.01367130786225e-11,-5.1367635136192e-06,0.84,10
-2.92205132280315e-11,-5.13979308033757e-06,0.84,10
-2.81206684689391e-11,-5.43643407149532e-06,0.84,10
-2.772747352264e-11,-5.96195608519188e-06,0.84,10
-3.36359885447867e-11,-6.22880558351544e-06,0.84,10
-4.01194243190272e-11,-6.60417707964354e-06,0.84,10
-4.17426400548495e-11,-7.18820471336443e-06,0.84,10
-3.70109242211018e-11,-7.53624374762932e-06,0.84,10
-2.83538148157424e-11,-7.92352333710751e-06,0.84,10
-1.31064533411676e-11,-8.54676826993984e-06,0.84,10
-1.37397410368304e-11,-9.05001761861027e-06,0.84,10
-2.3942266180385e-11,-9.85787950306776e-06,0.84,10
-2.72099374638288e-11,-1.04705593178026e-05,0.84,10
-2.70225743459767e-11,-1.02859445858596e-05,0.84,10
-2.3662001854464e-11,-1.02184890850609e-05,0.84,10
-1.62646835353151e-11,-1.01931446468503e-05,0.84,10
-1.1360541397313e-11,-1.059817084582e-05,0.84,10
-5.54515241560678e-12,-1.14871158617852e-05,0.84,10
2.02560373980821e-13,-1.18515572554595e-05,0.84,10
2.02732124831574e-12,-1.16692096322853e-05,0.84,10
4.20145223597237e-13,-1.16257621293462e-05,0.84,10
-4.22255107223798e-12,-1.12369726468647e-05,0.84,10
-6.44538371436665e-12,-1.10246832262994e-05,0.84,10
6.81886914967924e-12,-1.13323349816947e-05,0.84,10
3.18150380592435e-11,-1.17786450380972e-05,0.84,10
4.87202611872515e-11,-1.17573244912375e-05,0.84,10
5.40625954316726e-11,-1.21548676731585e-05,0.84,10
